PTU,oids,Latitude,Longitude
PTU-11655,3300005347,42.39,-85.37
PTU-11655,3300025972,42.39,-85.37
PTU-11656,3300035173,57.19,-2.21
PTU-11656,3300043538,38.95,-107.07
PTU-11657,3300050138,68.35,19.05
PTU-11657,3300050011,68.36,19.05
PTU-11658,3300035174,57.19,-2.21
PTU-11658,3300035175,57.19,-2.21
PTU-11659,3300050131,68.35,19.05
PTU-11659,3300050011,68.36,19.05
PTU-11660,3300035174,57.19,-2.21
PTU-11660,3300052304,47.51,-93.45
PTU-11661,3300035174,57.19,-2.21
PTU-11661,3300035177,57.19,-2.21
PTU-11664,3300035177,57.19,-2.21
PTU-11664,3300035175,57.19,-2.21
PTU-11665,3300035175,57.19,-2.21
PTU-11665,3300035694,57.19,-2.21
PTU-11666,3300050010,68.35,19.05
PTU-11666,3300050014,68.35,19.05
PTU-11667,3300005719,42.39,-85.37
PTU-11667,3300005347,42.39,-85.37
PTU-11668,3300060745,68.63,-149.35
PTU-11668,3300048763,68.35,19.05
PTU-11669,3300050119,68.35,19.05
PTU-11669,3300050011,68.36,19.05
PTU-11670,3300035174,57.19,-2.21
PTU-11670,3300035169,57.19,-2.21
PTU-11671,3300056587,68.35,19.05
PTU-11671,3300048763,68.35,19.05
PTU-11672,3300048785,68.35,19.05
PTU-11672,3300048762,68.35,19.05
PTU-11673,3300046508,68.35,19.04
PTU-11673,3300035168,57.19,-2.21
PTU-11674,3300048764,68.35,19.05
PTU-11674,3300048763,68.35,19.05
PTU-11675,3300055138,68.35,19.05
PTU-11675,3300050011,68.36,19.05
PTU-11676,3300005353,42.39,-85.37
PTU-11676,3300025923,42.39,-85.37
PTU-11677,3300048764,68.35,19.05
PTU-11677,3300048763,68.35,19.05
PTU-11678,3300043250,42.53,-72.19
PTU-11678,3300044714,42.3,-72.12
PTU-11679,3300060916,39.1,-96.56
PTU-11679,3300041966,39.1,-96.61
PTU-11680,3300005353,42.39,-85.37
PTU-11681,3300035169,57.19,-2.21
PTU-11681,3300047408,46.31,-92.3
PTU-11682,3300035177,57.19,-2.21
PTU-11682,3300035169,57.19,-2.21
PTU-11683,3300050138,68.35,19.05
PTU-11683,3300050011,68.36,19.05
PTU-11684,2808606838,-19.49,132.55
PTU-11684,2808606920,-19.49,132.55
PTU-11685,3300050011,68.36,19.05
PTU-11685,3300050131,68.35,19.05
PTU-11686,3300035169,57.19,-2.21
PTU-11686,3300035694,57.19,-2.21
PTU-11687,3300043777,42.3,-72.12
PTU-11687,3300035169,57.19,-2.21
PTU-11688,2816332567,38.0,-97.0
PTU-11689,3300048759,68.35,19.05
PTU-11689,3300048826,68.35,19.05
PTU-11690,3300048759,68.35,19.05
PTU-11690,3300050035,68.36,19.04
PTU-11691,3300056587,68.35,19.05
PTU-11691,3300048759,68.35,19.05
PTU-11692,3300056834,68.35,19.05
PTU-11692,3300050016,68.35,19.05
PTU-11693,3300005367,42.39,-85.37
PTU-11693,3300025986,42.39,-85.37
PTU-11694,3300043384,38.86,-107.1
PTU-11695,3300035074,57.19,-2.21
PTU-11695,3300035109,57.19,-2.21
PTU-11696,3300035074,57.19,-2.21
PTU-11696,3300035168,57.19,-2.21
PTU-11698,3300035074,57.19,-2.21
PTU-11698,3300035168,57.19,-2.21
PTU-11699,3300035075,57.19,-2.21
PTU-11699,3300035077,57.19,-2.21
PTU-11700,3300050016,68.35,19.05
PTU-11700,3300050350,68.36,19.04
PTU-11701,3300050019,68.35,19.05
PTU-11701,3300050016,68.35,19.05
PTU-11703,3300035083,46.11,-122.99
PTU-11703,3300046813,46.12,-123.27
PTU-11705,3300035725,46.11,-122.99
PTU-11705,3300035083,46.11,-122.99
PTU-11706,2896540771,36.56,60.8
PTU-11707,3300061640,40.05,-105.57
PTU-11707,3300041966,39.1,-96.61
PTU-11708,3300035692,46.11,-122.99
PTU-11708,3300035083,46.11,-122.99
PTU-11709,3300013307,42.39,-85.37
PTU-11709,3300005366,42.39,-85.37
PTU-11710,2902823744,-10.0,-55.0
PTU-11710,2905672216,-10.0,-55.0
PTU-11711,3300005367,42.39,-85.37
PTU-11711,3300025986,42.39,-85.37
PTU-11712,3300005367,42.39,-85.37
PTU-11712,3300025986,42.39,-85.37
PTU-11713,3300041966,39.1,-96.61
PTU-11713,3300061536,33.41,-97.59
PTU-11714,3300050019,68.35,19.05
PTU-11714,3300050016,68.35,19.05
PTU-11715,3300050117,68.35,19.05
PTU-11715,3300050017,68.35,19.05
PTU-11716,3300050136,68.35,19.05
PTU-11716,3300050017,68.35,19.05
PTU-11717,3300050118,68.35,19.05
PTU-11717,3300050017,68.35,19.05
PTU-11718,3300050117,68.35,19.05
PTU-11718,3300050017,68.35,19.05
PTU-11719,3300005367,42.39,-85.37
PTU-11719,MGYA00645723,32.02,118.5
PTU-11720,3300035073,57.19,-2.21
PTU-11720,3300035168,57.19,-2.21
PTU-11721,3300035073,57.19,-2.21
PTU-11721,3300035074,57.19,-2.21
PTU-11722,3300005367,42.39,-85.37
PTU-11722,3300025735,42.39,-85.37
PTU-11723,3300035073,57.19,-2.21
PTU-11723,3300035074,57.19,-2.21
PTU-11724,3300060645,65.18,-147.54
PTU-11724,3300050017,68.35,19.05
PTU-11725,3300035073,57.19,-2.21
PTU-11725,3300035074,57.19,-2.21
PTU-11726,3300035074,57.19,-2.21
PTU-11726,3300035168,57.19,-2.21
PTU-11727,3300035074,57.19,-2.21
PTU-11727,3300035168,57.19,-2.21
PTU-11728,3300050192,68.35,19.05
PTU-11728,3300050017,68.35,19.05
PTU-11729,3300035074,57.19,-2.21
PTU-11729,3300035168,57.19,-2.21
PTU-11730,3300050026,68.35,19.05
PTU-11730,3300050017,68.35,19.05
PTU-11731,3300037258,37.0,-122.2
PTU-11731,3300036820,37.0,-122.2
PTU-11732,2866582549,35.0,105.0
PTU-11733,3300050130,68.35,19.05
PTU-11733,3300050016,68.35,19.05
PTU-11734,3300050013,68.35,19.05
PTU-11734,3300050028,68.35,19.05
PTU-11735,3300050119,68.35,19.05
PTU-11735,3300050013,68.35,19.05
PTU-11736,3300050014,68.35,19.05
PTU-11736,3300054989,68.35,19.05
PTU-11737,3300048773,68.35,19.05
PTU-11737,3300048759,68.35,19.05
PTU-11738,3300048773,68.35,19.05
PTU-11738,3300048759,68.35,19.05
PTU-11739,3300044839,40.5,-106.07
PTU-11739,3300043365,38.98,-107.04
PTU-11740,3300025932,42.39,-85.37
PTU-11740,3300005366,42.39,-85.37
PTU-11741,3300005366,42.39,-85.37
PTU-11741,3300025932,42.39,-85.37
PTU-11742,3300025932,42.39,-85.37
PTU-11742,3300005366,42.39,-85.37
PTU-11743,3300035110,57.19,-2.21
PTU-11743,3300049003,33.67,-117.46
PTU-11744,3300005366,42.39,-85.37
PTU-11744,3300025932,42.39,-85.37
PTU-11745,3300043379,38.93,-107.01
PTU-11745,3300049456,35.88,-106.54
PTU-11746,3300035110,57.19,-2.21
PTU-11746,3300035169,57.19,-2.21
PTU-11747,3300035110,57.19,-2.21
PTU-11747,3300035169,57.19,-2.21
PTU-11748,3300025945,42.39,-85.37
PTU-11748,3300005366,42.39,-85.37
PTU-11749,2822507784,38.0,-97.0
PTU-11749,2823085479,38.0,-97.0
PTU-11750,2822507784,38.0,-97.0
PTU-11750,2823085479,38.0,-97.0
PTU-11751,3300048759,68.35,19.05
PTU-11751,3300050026,68.35,19.05
PTU-11752,2822507784,38.0,-97.0
PTU-11752,2823085479,38.0,-97.0
PTU-11753,2822507784,38.0,-97.0
PTU-11753,2823085479,38.0,-97.0
PTU-11754,3300048759,68.35,19.05
PTU-11754,3300055138,68.35,19.05
PTU-11755,3300025932,42.39,-85.37
PTU-11755,3300005366,42.39,-85.37
PTU-11756,3300055372,68.36,19.05
PTU-11756,3300050014,68.35,19.05
PTU-11757,3300054989,68.35,19.05
PTU-11757,3300050014,68.35,19.05
PTU-11758,3300048759,68.35,19.05
PTU-11758,3300060669,68.66,-149.38
PTU-11759,3300061179,45.84,-122.0
PTU-11759,3300036820,37.0,-122.2
PTU-11760,3300050123,68.35,19.05
PTU-11760,3300050015,68.35,19.05
PTU-11761,3300048759,68.35,19.05
PTU-11761,3300050176,68.36,19.05
PTU-11762,3300050015,68.35,19.05
PTU-11762,3300050014,68.35,19.05
PTU-11763,3300037883,42.53,-72.19
PTU-11763,3300036820,37.0,-122.2
PTU-11764,3300025932,42.39,-85.37
PTU-11764,3300005366,42.39,-85.37
PTU-11765,3300050033,68.35,19.05
PTU-11765,3300050014,68.35,19.05
PTU-11766,3300049456,35.88,-106.54
PTU-11766,3300041966,39.1,-96.61
PTU-11767,3300050033,68.35,19.05
PTU-11767,3300050014,68.35,19.05
PTU-11768,3300050014,68.35,19.05
PTU-11768,3300050132,68.35,19.05
PTU-11769,3300048773,68.35,19.05
PTU-11769,3300048759,68.35,19.05
PTU-11770,3300048759,68.35,19.05
PTU-11770,3300048784,68.35,19.05
PTU-11771,3300054989,68.35,19.05
PTU-11771,3300050014,68.35,19.05
PTU-11772,3300013104,42.39,-85.37
PTU-11772,3300005366,42.39,-85.37
PTU-11773,3300035177,57.19,-2.21
PTU-11773,3300035109,57.19,-2.21
PTU-11774,3300050124,68.35,19.05
PTU-11774,3300050014,68.35,19.05
PTU-11775,3300035175,57.19,-2.21
PTU-11775,3300035176,57.19,-2.21
PTU-11776,3300035697,57.19,-2.21
PTU-11776,3300035176,57.19,-2.21
PTU-11777,3300035697,57.19,-2.21
PTU-11777,3300035176,57.19,-2.21
PTU-11778,3300036819,36.5,-121.8
PTU-11778,3300035671,38.88,-120.44
PTU-11779,3300035668,38.78,-120.28
PTU-11779,3300035704,35.5,-121.0
PTU-11780,3300025921,42.39,-85.37
PTU-11780,3300005336,42.39,-85.37
PTU-11781,3300005336,42.39,-85.37
PTU-11781,3300041965,46.25,-119.73
PTU-11782,3300005336,42.39,-85.37
PTU-11782,3300025917,42.39,-85.37
PTU-11783,3300061624,65.19,-147.54
PTU-11783,3300048765,68.35,19.05
PTU-11784,3300048765,68.35,19.05
PTU-11784,3300050139,68.35,19.05
PTU-11785,3300005335,42.39,-85.37
PTU-11785,3300005353,42.39,-85.37
PTU-11786,3300005335,42.39,-85.37
PTU-11786,3300025903,42.39,-85.37
PTU-11787,3300005335,42.39,-85.37
PTU-11787,3300025903,42.39,-85.37
PTU-11788,MGYA00645539,56.45,3.07
PTU-11788,3300049823,29.41,-82.17
PTU-11789,3300035671,38.88,-120.44
PTU-11789,3300041966,39.1,-96.61
PTU-11790,3300035671,38.88,-120.44
PTU-11790,3300049002,33.7,-117.47
PTU-11791,3300041967,41.92,-93.75
PTU-11791,3300041966,39.1,-96.61
PTU-11792,3300005335,42.39,-85.37
PTU-11792,3300025903,42.39,-85.37
PTU-11793,3300005335,42.39,-85.37
PTU-11793,3300025903,42.39,-85.37
PTU-11794,3300060650,63.88,-149.21
PTU-11794,3300048765,68.35,19.05
PTU-11795,3300048767,68.35,19.05
PTU-11795,3300048786,68.35,19.05
PTU-11796,3300005335,42.39,-85.37
PTU-11796,3300025903,42.39,-85.37
PTU-11797,3300005336,42.39,-85.37
PTU-11797,3300025917,42.39,-85.37
PTU-11798,3300005336,42.39,-85.37
PTU-11798,3300005530,42.39,-85.37
PTU-11799,PLSDB_NZ_CP048428.1,36.56,127.94
PTU-11799,3300049823,29.41,-82.17
PTU-11800,3300060645,65.18,-147.54
PTU-11800,3300036820,37.0,-122.2
PTU-11801,3300026023,42.39,-85.37
PTU-11801,3300005338,42.39,-85.37
PTU-11802,3300035667,38.88,-120.44
PTU-11802,3300046835,44.59,-123.19
PTU-11803,3300048764,68.35,19.05
PTU-11803,3300050017,68.35,19.05
PTU-11804,3300060886,31.83,-110.82
PTU-11804,3300036820,37.0,-122.2
PTU-11805,3300035667,38.88,-120.44
PTU-11805,3300043621,38.86,-107.09
PTU-11806,3300026023,42.39,-85.37
PTU-11806,3300005338,42.39,-85.37
PTU-11807,2775507103,36.0,138.0
PTU-11808,MGYA00645600,51.98,5.67
PTU-11808,3300049908,38.53,-121.78
PTU-11809,MGYA00645627,51.98,5.67
PTU-11809,3300049908,38.53,-121.78
PTU-11810,3300035667,38.88,-120.44
PTU-11810,3300043652,38.95,-107.07
PTU-11811,3300005337,42.39,-85.37
PTU-11811,3300005455,42.39,-85.37
PTU-11812,3300050119,68.35,19.05
PTU-11812,3300048765,68.35,19.05
PTU-11813,3300050021,68.35,19.05
PTU-11813,3300048765,68.35,19.05
PTU-11814,3300048765,68.35,19.05
PTU-11815,3300050032,68.35,19.05
PTU-11815,3300048765,68.35,19.05
PTU-11816,3300043158,42.53,-72.19
PTU-11816,3300043159,42.53,-72.19
PTU-11817,3300052894,40.99,-106.61
PTU-11817,3300048765,68.35,19.05
PTU-11818,3300050023,68.35,19.05
PTU-11818,3300048768,68.35,19.05
PTU-11819,3300050024,68.35,19.05
PTU-11819,3300048769,68.35,19.05
PTU-11820,3300048810,68.35,19.05
PTU-11820,3300036820,37.0,-122.2
PTU-11821,3300048770,68.35,19.05
PTU-11821,3300050392,68.36,19.05
PTU-11822,3300050027,68.35,19.05
PTU-11822,3300048770,68.35,19.05
PTU-11823,3300050176,68.36,19.05
PTU-11823,3300048770,68.35,19.05
PTU-11824,3300049822,29.41,-82.17
PTU-11824,3300049823,29.41,-82.17
PTU-11825,3300035673,38.76,-120.44
PTU-11825,3300043787,42.3,-72.12
PTU-11826,3300049822,29.41,-82.17
PTU-11826,2765236000,13.8333,-88.9167
PTU-11827,3300035678,39.04,-120.44
PTU-11827,2869322408,38.0,-97.0
PTU-11828,3300005332,9.11,-79.84
PTU-11828,3300010048,9.11,-79.84
PTU-11829,3300035678,39.04,-120.44
PTU-11829,3300044837,40.51,-106.05
PTU-11830,3300049822,29.41,-82.17
PTU-11830,3300050117,68.35,19.05
PTU-11831,3300060645,65.18,-147.54
PTU-11831,3300035672,38.74,-120.4
PTU-11832,3300035678,39.04,-120.44
PTU-11832,3300036402,38.97,-120.5
PTU-11833,3300049822,29.41,-82.17
PTU-11834,3300049822,29.41,-82.17
PTU-11834,3300049823,29.41,-82.17
PTU-11835,3300035678,39.04,-120.44
PTU-11835,3300036402,38.97,-120.5
PTU-11836,3300049822,29.41,-82.17
PTU-11836,3300049823,29.41,-82.17
PTU-11837,3300044946,42.3,-72.12
PTU-11837,3300043100,42.3,-72.12
PTU-11838,3300025925,42.39,-85.37
PTU-11838,3300005331,42.39,-85.37
PTU-11839,3300049574,29.41,-82.17
PTU-11839,3300005331,42.39,-85.37
PTU-11840,3300043100,42.3,-72.12
PTU-11840,3300050017,68.35,19.05
PTU-11841,2731957724,35.0,105.0
PTU-11842,3300048820,68.35,19.05
PTU-11842,3300048770,68.35,19.05
PTU-11843,3300053172,35.88,-106.3
PTU-11843,3300049823,29.41,-82.17
PTU-11844,3300049719,68.35,19.05
PTU-11844,3300048769,68.35,19.05
PTU-11845,3300043777,42.3,-72.12
PTU-11845,3300043100,42.3,-72.12
PTU-11846,3300050025,68.35,19.05
PTU-11846,3300048769,68.35,19.05
PTU-11847,3300060780,45.83,-122.02
PTU-11847,3300035672,38.74,-120.4
PTU-11848,3300043811,42.3,-72.12
PTU-11848,3300035672,38.74,-120.4
PTU-11849,3300050025,68.35,19.05
PTU-11849,3300048769,68.35,19.05
PTU-11850,3300005334,42.39,-85.37
PTU-11850,3300005338,42.39,-85.37
PTU-11851,3300037248,42.53,-72.19
PTU-11851,3300036820,37.0,-122.2
PTU-11852,3300035695,46.11,-122.99
PTU-11852,3300035672,38.74,-120.4
PTU-11853,3300048776,68.35,19.05
PTU-11853,3300048770,68.35,19.05
PTU-11854,3300035673,38.76,-120.44
PTU-11854,3300044809,40.37,-106.11
PTU-11855,3300036820,37.0,-122.2
PTU-11856,3300050027,68.35,19.05
PTU-11856,3300048770,68.35,19.05
PTU-11857,3300043100,42.3,-72.12
PTU-11857,3300043788,42.3,-72.12
PTU-11858,3300049823,29.41,-82.17
PTU-11859,3300041967,41.92,-93.75
PTU-11859,3300035673,38.76,-120.44
PTU-11860,3300049823,29.41,-82.17
PTU-11861,3300048764,68.35,19.05
PTU-11861,3300050031,68.35,19.05
PTU-11862,3300049982,33.7,-117.47
PTU-11863,3300050137,68.35,19.05
PTU-11863,3300050010,68.35,19.05
PTU-11864,3300048764,68.35,19.05
PTU-11864,3300048771,68.35,19.05
PTU-11865,3300005344,42.39,-85.37
PTU-11865,3300025920,42.39,-85.37
PTU-11866,3300060653,40.04,-105.58
PTU-11866,3300049986,38.99,-107.07
PTU-11867,3300035410,46.11,-122.99
PTU-11867,3300035725,46.11,-122.99
PTU-11868,3300005344,42.39,-85.37
PTU-11868,3300005366,42.39,-85.37
PTU-11869,3300035490,47.51,-93.45
PTU-11869,3300050028,68.35,19.05
PTU-11870,3300005344,42.39,-85.37
PTU-11870,3300028590,42.67,-77.03
PTU-11871,3300005343,42.39,-85.37
PTU-11871,3300025918,42.39,-85.37
PTU-11872,3300010396,42.39,-85.37
PTU-11872,3300005341,42.39,-85.37
PTU-11873,3300048764,68.35,19.05
PTU-11873,3300052789,68.36,19.05
PTU-11874,3300005339,42.39,-85.37
PTU-11874,3300010371,42.39,-85.37
PTU-11875,3300049985,38.92,-106.95
PTU-11875,3300053759,38.91,-120.66
PTU-11876,3300041967,41.92,-93.75
PTU-11876,3300041966,39.1,-96.61
PTU-11877,3300036778,-34.5,150.0
PTU-11877,3300035562,-34.5,150.0
PTU-11878,3300043161,42.53,-72.19
PTU-11878,3300043162,42.53,-72.19
PTU-11879,3300036778,-34.5,150.0
PTU-11879,3300035562,-34.5,150.0
PTU-11880,3300005339,42.39,-85.37
PTU-11880,3300005614,42.39,-85.37
PTU-11881,3300048764,68.35,19.05
PTU-11881,3300052789,68.36,19.05
PTU-11882,3300042982,37.3,127.91
PTU-11882,3300005339,42.39,-85.37
PTU-11883,3300043162,42.53,-72.19
PTU-11883,3300050116,68.35,19.05
PTU-11884,3300005344,42.39,-85.37
PTU-11884,3300013104,42.39,-85.37
PTU-11885,3300048764,68.35,19.05
PTU-11885,3300052789,68.36,19.05
PTU-11886,3300005344,42.39,-85.37
PTU-11886,3300005564,42.39,-85.37
PTU-11887,3300043247,42.53,-72.19
PTU-11887,3300043201,42.53,-72.19
PTU-11888,3300048763,68.35,19.05
PTU-11888,3300050116,68.35,19.05
PTU-11889,3300005347,42.39,-85.37
PTU-11889,3300025972,42.39,-85.37
PTU-11890,3300005347,42.39,-85.37
PTU-11890,3300025972,42.39,-85.37
PTU-11891,3300050010,68.35,19.05
PTU-11891,3300056870,68.35,19.05
PTU-11892,3300050021,68.35,19.05
PTU-11892,3300050010,68.35,19.05
PTU-11893,3300005347,42.39,-85.37
PTU-11893,3300025972,42.39,-85.37
PTU-11894,3300005345,42.39,-85.37
PTU-11894,3300010373,42.39,-85.37
PTU-11895,3300048764,68.35,19.05
PTU-11895,3300056587,68.35,19.05
PTU-11896,3300025945,42.39,-85.37
PTU-11896,3300005344,42.39,-85.37
PTU-11897,3300005344,42.39,-85.37
PTU-11897,3300025920,42.39,-85.37
PTU-11898,3300048764,68.35,19.05
PTU-11898,3300050117,68.35,19.05
PTU-11899,2531839574,50.8333,4.0
PTU-11899,2822064472,38.0,-97.0
PTU-11900,3300050024,68.35,19.05
PTU-11900,3300050010,68.35,19.05
PTU-11901,3300035398,30.26,-88.24
PTU-11901,3300036712,30.26,-88.24
PTU-11902,3300005344,42.39,-85.37
PTU-11902,3300025920,42.39,-85.37
PTU-11903,3300048764,68.35,19.05
PTU-11903,3300050026,68.35,19.05
PTU-11904,2537561852,46.0,2.0
PTU-11904,2537561847,54.0,-2.0
PTU-11905,2547132199,51.0,9.0
PTU-11905,2576861435,51.0,9.0
PTU-11906,3300048764,68.35,19.05
PTU-11906,3300050017,68.35,19.05
PTU-11907,3300025919,42.39,-85.37
PTU-11907,3300005339,42.39,-85.37
PTU-11908,3300035562,-34.5,150.0
PTU-11908,3300036792,-33.6,150.0
PTU-11909,3300042657,37.28,127.9
PTU-11909,3300005339,42.39,-85.37
PTU-11910,3300005339,42.39,-85.37
PTU-11910,3300010373,42.39,-85.37
PTU-11911,3300036778,-34.5,150.0
PTU-11911,3300035562,-34.5,150.0
PTU-11912,3300025919,42.39,-85.37
PTU-11912,3300005339,42.39,-85.37
PTU-11913,3300005339,42.39,-85.37
PTU-11913,3300005455,42.39,-85.37
PTU-11914,2816332260,30.11,-90.43
PTU-11914,2814123435,28.45,-81.71
PTU-11915,3300036783,-34.5,150.0
PTU-11915,3300035562,-34.5,150.0
PTU-11916,3300048764,68.35,19.05
PTU-11916,3300048765,68.35,19.05
PTU-11917,3300035562,-34.5,150.0
PTU-11917,3300036804,-34.5,150.0
PTU-11918,3300035562,-34.5,150.0
PTU-11918,3300036796,-34.5,150.0
PTU-11919,3300036778,-34.5,150.0
PTU-11919,3300035562,-34.5,150.0
PTU-11920,3300026023,42.39,-85.37
PTU-11920,3300005338,42.39,-85.37
PTU-11921,3300005339,42.39,-85.37
PTU-11921,3300005338,42.39,-85.37
PTU-11922,3300035562,-34.5,150.0
PTU-11922,3300036779,-34.5,150.0
PTU-11923,3300036778,-34.5,150.0
PTU-11923,3300035562,-34.5,150.0
PTU-11924,3300037258,37.0,-122.2
PTU-11924,3300036820,37.0,-122.2
PTU-11925,3300035667,38.88,-120.44
PTU-11925,3300061175,44.94,-110.43
PTU-11926,3300036828,-33.6,150.0
PTU-11926,3300035562,-34.5,150.0
PTU-11927,3300035562,-34.5,150.0
PTU-11927,3300061213,33.38,-97.62
PTU-11928,3300048764,68.35,19.05
PTU-11928,3300048765,68.35,19.05
PTU-11929,3300049982,33.7,-117.47
PTU-11929,3300054982,46.92,-120.66
PTU-11930,3300036785,-33.6,150.0
PTU-11930,3300035562,-34.5,150.0
PTU-11931,3300035562,-34.5,150.0
PTU-11931,3300039960,60.29,24.8
PTU-11932,2547132199,51.0,9.0
PTU-11932,2576861435,51.0,9.0
PTU-11933,2547132199,51.0,9.0
PTU-11933,2576861435,51.0,9.0
PTU-11934,2547132199,51.0,9.0
PTU-11934,2576861435,51.0,9.0
PTU-11935,3300035562,-34.5,150.0
PTU-11935,3300051238,43.3,-89.33
PTU-11936,3300036778,-34.5,150.0
PTU-11936,3300035562,-34.5,150.0
PTU-11937,2547132199,51.0,9.0
PTU-11937,2576861435,51.0,9.0
PTU-11938,2547132199,51.0,9.0
PTU-11938,2576861435,51.0,9.0
PTU-11939,3300025919,42.39,-85.37
PTU-11939,3300005339,42.39,-85.37
PTU-11940,3300048764,68.35,19.05
PTU-11940,3300055138,68.35,19.05
PTU-11941,3300036778,-34.5,150.0
PTU-11941,3300035562,-34.5,150.0
PTU-11942,3300035562,-34.5,150.0
PTU-11942,3300036817,-34.5,150.0
PTU-11943,3300048764,68.35,19.05
PTU-11943,3300048810,68.35,19.05
PTU-11944,3300053229,46.92,-120.66
PTU-11944,3300049982,33.7,-117.47
PTU-11945,3300005339,42.39,-85.37
PTU-11945,3300005616,42.39,-85.37
PTU-11946,3300043161,42.53,-72.19
PTU-11946,3300044946,42.3,-72.12
PTU-11947,3300021433,42.48,-72.18
PTU-11947,3300021474,42.48,-72.18
PTU-11948,3300041965,46.25,-119.73
PTU-11949,3300046506,44.59,-123.19
PTU-11949,3300046648,44.59,-123.19
PTU-11950,3300050349,68.36,19.04
PTU-11950,3300046478,68.36,19.04
PTU-11951,3300046479,68.36,19.04
PTU-11951,3300054973,68.36,19.04
PTU-11952,3300020579,42.48,-72.18
PTU-11952,3300021401,42.48,-72.18
PTU-11953,3300009036,42.39,-85.37
PTU-11953,3300025728,42.39,-85.37
PTU-11954,3300006904,35.84,-83.96
PTU-11954,3300006871,35.84,-83.96
PTU-11955,PLSDB_CP094464.1,33.38,126.55
PTU-11956,3300046479,68.36,19.04
PTU-11956,3300048042,68.36,19.05
PTU-11957,3300020579,42.48,-72.18
PTU-11957,3300021479,42.48,-72.18
PTU-11958,3300046479,68.36,19.04
PTU-11958,3300054973,68.36,19.04
PTU-11959,3300049433,40.37,-106.11
PTU-11959,3300006871,35.84,-83.96
PTU-11960,3300044740,14.75,-16.85
PTU-11960,3300044741,14.75,-16.85
PTU-11961,3300010396,42.39,-85.37
PTU-11961,3300010371,42.39,-85.37
PTU-11962,3300025912,42.39,-85.37
PTU-11962,3300010371,42.39,-85.37
PTU-11963,PLSDB_NZ_CP096037.1,23.14,113.2
PTU-11964,3300020579,42.48,-72.18
PTU-11964,3300021420,42.48,-72.18
PTU-11965,3300060645,65.18,-147.54
PTU-11965,3300060649,65.17,-147.48
PTU-11966,PLSDB_NZ_CP059996.1,42.2,-71.42
PTU-11966,PLSDB_NZ_CP045454.1,42.2,-71.42
PTU-11967,3300044699,41.9,-89.36
PTU-11967,3300049165,35.88,-106.3
PTU-11968,3300021178,42.48,-72.18
PTU-11968,3300020579,42.48,-72.18
PTU-11969,PLSDB_NZ_CP093277.1,45.77,126.62
PTU-11969,2850186833,38.0,-97.0
PTU-11970,3300006879,33.88,-83.42
PTU-11971,3300046479,68.36,19.04
PTU-11971,3300056587,68.35,19.05
PTU-11972,3300041809,38.98,-106.97
PTU-11972,3300050346,68.35,19.05
PTU-11973,3300021478,42.48,-72.18
PTU-11973,3300020579,42.48,-72.18
PTU-11974,3300044946,42.3,-72.12
PTU-11974,3300044981,42.3,-72.12
PTU-11975,PLSDB_NZ_CP084411.1,34.41,86.03
PTU-11976,3300020868,42.48,-72.18
PTU-11976,3300020579,42.48,-72.18
PTU-11977,3300053078,46.12,-123.27
PTU-11977,3300044946,42.3,-72.12
PTU-11978,3300036798,-33.6,150.0
PTU-11978,3300020579,42.48,-72.18
PTU-11979,PLSDB_NZ_CP034684.1,24.48,90.29
PTU-11979,643886126,20.0,77.0
PTU-11981,MGYA00645693,51.98,5.67
PTU-11981,MGYA00645664,51.98,5.67
PTU-11982,3300021170,42.48,-72.18
PTU-11982,3300020579,42.48,-72.18
PTU-11983,PLSDB_NZ_CP032676.1,-26.05,28.08
PTU-11983,2877046496,23.23,87.86
PTU-11984,3300050500,35.84,-83.96
PTU-11984,3300006853,35.84,-83.96
PTU-11985,3300060645,65.18,-147.54
PTU-11986,3300044908,42.3,-72.12
PTU-11986,3300055278,41.55,-70.64
PTU-11987,3300010367,38.99,-123.07
PTU-11987,3300035168,57.19,-2.21
PTU-11988,3300044946,42.3,-72.12
PTU-11988,3300044908,42.3,-72.12
PTU-11989,3300050500,35.84,-83.96
PTU-11989,3300006853,35.84,-83.96
PTU-11990,3300010367,38.99,-123.07
PTU-11990,3300036859,41.17,-96.41
PTU-11991,3300061536,33.41,-97.59
PTU-11992,3300009036,42.39,-85.37
PTU-11992,PLSDB_NZ_CP041067.1,36.56,127.94
PTU-11993,3300050505,35.84,-83.96
PTU-11993,3300006854,35.84,-83.96
PTU-11994,PLSDB_NZ_CP099991.1,27.33,114.98
PTU-11995,3300044908,42.3,-72.12
PTU-11995,3300055278,41.55,-70.64
PTU-11996,3300060645,65.18,-147.54
PTU-11996,3300061624,65.19,-147.54
PTU-11997,3300020580,42.48,-72.18
PTU-11997,3300021170,42.48,-72.18
PTU-11998,3300020579,42.48,-72.18
PTU-11998,3300024246,40.44,-87.03
PTU-11999,PLSDB_NZ_CP129900.1,23.13,113.26
PTU-11999,2922548334,38.0,-97.0
PTU-12000,3300039411,43.71,125.18
PTU-12000,3300010367,38.99,-123.07
PTU-12001,3300050505,35.84,-83.96
PTU-12001,3300006854,35.84,-83.96
PTU-12002,3300040276,47.53,19.01
PTU-12002,3300039697,47.54,19.01
