KO	Meta	Isolate	log_odds	p	padj
K24819	704.0	704.0	-2.495643381337648	0.0	0.0
K13874	320.0	371.0	-2.6032284897140174	2.0551795321764867e-212	5.536492252361402e-212
K00010	749.0	769.0	-2.530305527981233	0.0	0.0
K16957	522.0	792.0	-2.9259001059304692	0.0	0.0
K02002	51.0	134.0	-3.382498388690105	2.7306263305428195e-102	4.818525956081198e-102
K18560	65.0	78.0	-2.601108621914806	2.9444257836211364e-46	3.5310546753770715e-46
K25181	124.0	142.0	-2.5632210159329594	2.6336953991916713e-81	4.058322018200581e-81
K00756	62.0	56.0	-2.3185300503490778	1.709499021312679e-29	1.8546731149770138e-29
K21575	46.0	101.0	-3.1992099912247203	1.0244812880405218e-73	1.493190422149864e-73
K13275	412.0	356.0	-2.3071067778916667	4.4153892638100006e-176	1.0371608552139064e-175
K14465	1785.0	1327.0	-2.275415030819649	0.0	0.0
K00856	251.0	289.0	-2.586417583205798	7.171133197765066e-165	1.6301877010625264e-164
K06610	1185.0	781.0	-2.0842734205518862	0.0	0.0
K00285	581.0	630.0	-2.5678697354358517	0.0	0.0
K21227	80.0	138.0	-2.968686140862463	7.421249713951968e-93	1.2372043464537769e-92
K11633	1880.0	1471.0	-2.3470085005560244	0.0	0.0
K01644	206.0	210.0	-2.455523506459657	2.5966456502515134e-113	4.846813796667752e-113
K19082	1733.0	1461.0	-2.4217131961242346	0.0	0.0
K00457	110.0	130.0	-2.5930014545166817	1.338258321788068e-75	1.9700169534140637e-75
K21366	70.0	155.0	-3.2180829748477375	1.069345088827944e-112	1.989331428250499e-112
K18688	1205.0	1107.0	-2.4614489411215312	0.0	0.0
K07667	273.0	284.0	-2.4844443477667677	1.5855516933731648e-154	3.4872388583279795e-154
K21148	334.0	369.0	-2.554734815896623	1.1644365596643075e-206	3.0789325716994996e-206
K19108	70.0	90.0	-2.6709376857567433	1.055579222403124e-54	1.3520053058298836e-54
K25823	65.0	82.0	-2.6509995707741267	1.3838693240974218e-49	1.7044804660796576e-49
K20218	106.0	122.0	-2.565729651711213	3.290487337695967e-70	4.673499882921555e-70
K05372	462.0	438.0	-2.4097006357169377	7.029689963028098e-228	2.0232578928071677e-227
K01815	29.0	88.0	-3.5103762020660736	4.541532747905758e-70	6.443058357368849e-70
K11709	72.0	76.0	-2.474338276422996	1.3231674366488805e-42	1.5449807700484016e-42
K01895	1241.0	1129.0	-2.454450891684007	0.0	0.0
K10619	205.0	238.0	-2.588541330016496	2.32901285173604e-136	4.770427959711283e-136
K24206	43.0	94.0	-3.193228815926866	1.2841052227700701e-68	1.8074196052930047e-68
K03718	90.0	110.0	-2.623714039835045	3.955450690660539e-65	5.446493554805604e-65
K21107	64.0	79.0	-2.6290899728914607	2.1463189925197458e-47	2.5969474545877955e-47
K03089	160.0	144.0	-2.32387985121347	2.620449213786656e-73	3.8071394437608276e-73
K21555	546.0	362.0	-2.042065011264454	1.2570414434530585e-152	2.7382616567259316e-152
K25627	119.0	177.0	-2.8274463067311713	1.4374239762665216e-112	2.670111006358583e-112
K03298	756.0	801.0	-2.5660393911171293	0.0	0.0
K05296	4414.0	2341.0	-2.0701904240410784	0.0	0.0
K06351	38.0	125.0	-3.600194391842357	8.2255943581e-101	1.4383301866398323e-100
K22269	57.0	66.0	-2.5641569969156737	8.922752571539385e-39	1.0171897308961811e-38
K04778	119.0	217.0	-3.035223913420373	3.8996720937937386e-148	8.37100636336007e-148
K17746	3729.0	2152.0	-2.130206787137044	0.0	0.0
K01592	66.0	71.0	-2.4924074157612073	2.9757306980186194e-40	3.4250653495006307e-40
K07546	1150.0	781.0	-2.114620667113064	0.0	0.0
K08216	64.0	83.0	-2.678378417378921	9.598174909948525e-51	1.1921542646086858e-50
K18141	975.0	793.0	-2.298375003706012	0.0	0.0
K03710	794.0	717.0	-2.3945319026874285	0.0	0.0
K07046	296.0	319.0	-2.5239133986966515	1.6117283928668563e-176	3.7983697842245726e-176
K21063	82.0	57.0	-2.0601272327048914	6.251633672169545e-26	6.669829874355578e-26
K25096	53.0	176.0	-3.620902696606663	8.945804959855515e-142	1.8737177431600343e-141
K08083	237.0	272.0	-2.581143619023502	5.83871851545464e-155	1.2864189320456153e-154
K02062	1451.0	1423.0	-2.5703204759511453	0.0	0.0
K21393	227.0	388.0	-2.993237361893215	3.8868157087344354e-259	1.2615147809035679e-258
K03293	604.0	528.0	-2.338950959648452	1.0076559918511001e-263	3.3331183667043e-263
K00529	578.0	688.0	-2.668816534269335	0.0	0.0
K05712	334.0	296.0	-2.3255518697194377	2.112840099713904e-148	4.539297820406363e-148
K18926	1195.0	860.0	-2.1828805900056216	0.0	0.0
K08193	873.0	577.0	-2.063194929323578	5.8397315397108905e-244	1.7941948190719105e-243
K24245	445.0	528.0	-2.645622644525174	2.0628549755396256e-306	7.874068382242717e-306
K11166	217.0	251.0	-2.586413383574942	1.553752559560203e-143	3.2790530207659066e-143
K07640	922.0	1033.0	-2.652376522634884	0.0	0.0
K23351	91.0	161.0	-2.997245556329481	4.656193512002411e-109	8.491703244030617e-109
K25272	146.0	184.0	-2.663669366125732	1.8203786269048502e-109	3.3308206662548374e-109
K07223	84.0	76.0	-2.3220184766608374	1.648772793392202e-39	1.8881898351950942e-39
K21337	105.0	246.0	-3.288011425518778	2.998467631479267e-181	7.198622194845718e-181
K19734	883.0	430.0	-1.7388530986842576	3.166654622032655e-144	6.70554179583067e-144
K15470	81.0	101.0	-2.6422678490777476	1.9757422248610625e-60	2.638537883227787e-60
K06284	13.0	233.0	-5.257654669162135	3.3545376537188103e-234	9.917074716542977e-234
K08220	88.0	84.0	-2.375832738236803	1.0506095129416235e-44	1.2438421845890425e-44
K25882	773.0	593.0	-2.215256743164321	1.7497707769062247e-275	6.047516943234212e-275
K04014	67.0	89.0	-2.702967117669456	7.814429204548049e-55	1.0016550155202617e-54
K10005	547.0	775.0	-2.8549300937595365	0.0	0.0
K17323	802.0	1001.0	-2.7570241742337775	0.0	0.0
K02172	70.0	48.0	-2.0466779646828845	6.709745400387193e-22	7.054882419722667e-22
K13766	1149.0	782.0	-2.1169159389780097	0.0	0.0
K24244	127.0	140.0	-2.525135885385228	8.350749431837538e-79	1.2570049039567897e-78
K01459	187.0	278.0	-2.8400276383832277	2.455325391608847e-176	5.775608060675015e-176
K08482	165.0	94.0	-1.8641200899131316	1.5063891372841136e-36	1.6971871315003014e-36
K07658	1696.0	1509.0	-2.48327829176132	0.0	0.0
K05818	864.0	879.0	-2.5350500263744977	0.0	0.0
K25283	156.0	372.0	-3.3230373306492647	1.3598251470488027e-275	4.703041668798621e-275
K15653	154.0	273.0	-3.0146811116005754	1.7808619228104226e-184	4.3314990332368125e-184
K18300	1354.0	758.0	-1.9161652031913534	5.709035072740854e-287	2.053940204330905e-286
K00863	51.0	82.0	-2.889558033038579	2.0503367692169801e-54	2.622085429070132e-54
K22650	1057.0	751.0	-2.1566947568964414	0.0	0.0
K01547	473.0	585.0	-2.694326151912013	0.0	0.0
K21825	531.0	585.0	-2.5782475198045374	0.0	0.0
K18216	746.0	785.0	-2.557102672665675	0.0	0.0
K14751	132.0	156.0	-2.596261632077166	1.8894601084702191e-90	3.1003985003993633e-90
K21698	4169.0	2007.0	-1.9197236431029192	0.0	0.0
K23158	46.0	56.0	-2.611684751136553	7.642657881876201e-34	8.494103566896586e-34
K10234	898.0	1032.0	-2.6778811091522474	0.0	0.0
K03758	290.0	348.0	-2.634878729421953	2.894685075093921e-202	7.570017157216897e-202
K18347	338.0	372.0	-2.5512852924159253	5.577409174115106e-208	1.4810002727448806e-207
K20434	70.0	121.0	-2.9679758541366246	1.2173634706049972e-81	1.8816531669104401e-81
K08748	148.0	180.0	-2.627769538765979	1.7128057736451476e-105	3.0722533361084883e-105
K15090	3479.0	2078.0	-2.155091692452801	0.0	0.0
K00853	147.0	253.0	-2.9826210614295094	2.9104777233057486e-169	6.713805821425698e-169
K21200	594.0	504.0	-2.306128659534988	1.747292394885404e-247	5.431682379631348e-247
K00450	81.0	78.0	-2.383873953752141	8.372145933974851e-42	9.718986285893845e-42
K19586	1067.0	840.0	-2.271241109779904	0.0	0.0
K21728	176.0	180.0	-2.4552610378496733	1.9749364673082651e-97	3.375591067672284e-97
K14088	42.0	62.0	-2.8015016004573043	2.9924063406971974e-40	3.4418858415736254e-40
K16012	881.0	895.0	-2.53563942525749	0.0	0.0
K07317	500.0	121.0	-1.0093268145220735	7.498327262186152e-19	7.805367476414103e-19
K02045	787.0	979.0	-2.7507460160676573	0.0	0.0
K02234	70.0	143.0	-3.136530090700508	1.3598249715243202e-101	2.3903136038588262e-101
K05824	162.0	241.0	-2.8359932781118222	5.847941879084499e-153	1.2766561870294322e-152
K18095	1137.0	858.0	-2.2306381853117574	0.0	0.0
K15894	30.0	132.0	-3.8847982951246203	7.51966049569528e-113	1.3994225106816038e-112
K11604	76.0	94.0	-2.6332648426758687	3.7360781715973657e-56	4.832200279793287e-56
K15245	287.0	392.0	-2.769713277843051	9.932882175424914e-241	3.007489355170978e-240
K17208	799.0	928.0	-2.6749027549704083	0.0	0.0
K08173	1067.0	757.0	-2.1559410376121075	0.0	0.0
K24116	354.0	432.0	-2.661957498628573	2.961029880429715e-253	9.409160939842649e-253
K15652	75.0	86.0	-2.557380813532041	7.536882418868573e-50	9.308189187100818e-50
K10855	198.0	253.0	-2.6859719375486764	4.490859263401066e-151	9.731814448772194e-151
K06130	99.0	52.0	-1.7828438442105352	9.634314017525206e-20	1.0053895519851267e-19
K13661	63.0	145.0	-3.254446295927567	1.1072048660125293e-106	1.9974358677920555e-106
K18893	762.0	791.0	-2.5441586162587275	0.0	0.0
K08323	190.0	282.0	-2.838910680763902	9.248480485419085e-179	2.20659315250018e-178
K15052	117.0	147.0	-2.655922251403754	1.3806604326205306e-87	2.218269953982553e-87
K01848	64.0	80.0	-2.641637031324096	3.147143499234454e-48	3.828247423892676e-48
K23238	223.0	281.0	-2.6755089005552866	9.068053453419729e-167	2.0726979322102236e-166
K11818	18.0	82.0	-3.89670158831862	4.9661720612687275e-71	7.087657361879107e-71
K18535	4242.0	2278.0	-2.0737479285653704	0.0	0.0
K07422	74.0	138.0	-3.0457113213377505	2.6510161442875105e-95	4.483717950216769e-95
K18140	726.0	682.0	-2.4299908669529278	0.0	0.0
K02625	816.0	620.0	-2.208772388559062	1.2669669413541425e-286	4.54836590845989e-286
K25150	624.0	809.0	-2.770143204522417	0.0	0.0
K21906	52.0	58.0	-2.5262121627651997	1.050976811621233e-33	1.1670270227492538e-33
K12066	774.0	301.0	-1.4992746070806342	4.008940183997974e-82	6.221497502777147e-82
K03867	123.0	198.0	-2.9087907189281093	1.5658881783194667e-129	3.104500394704627e-129
K03821	54.0	73.0	-2.7175410605930685	1.4576205927230574e-45	1.7401105907883364e-45
K05664	140.0	201.0	-2.7954708591329456	5.7009010425197345e-126	1.1126310374489022e-125
K18120	189.0	331.0	-3.010155311763437	8.836643198875213e-223	2.4819915389774012e-222
K21960	4726.0	1977.0	-1.7678791145434527	0.0	0.0
K07335	45.0	137.0	-3.52751979876875	1.984155711882837e-108	3.6133279291306355e-108
K15387	80.0	80.0	-2.4214050771292936	1.2387726089371872e-43	1.4559430240688649e-43
K07797	474.0	319.0	-2.052365047437781	8.409990329679864e-136	1.7176684980031304e-135
K24111	67.0	53.0	-2.187665060812185	4.2461887938028366e-26	4.5321639981595495e-26
K09886	55.0	66.0	-2.5992693192117025	2.2441000523343156e-39	2.565856863490925e-39
K15893	182.0	214.0	-2.5983060404264964	2.1950569042793126e-123	4.2509067968409886e-123
K00606	49.0	63.0	-2.666478590283639	9.551625448318974e-39	1.0886331416745886e-38
K18702	720.0	556.0	-2.2175393513091044	5.0930002922937167e-259	1.6519265196766149e-258
K22345	416.0	394.0	-2.4035008429732843	1.0130285006410707e-204	2.658934345498156e-204
K18286	88.0	21.0	-1.0164172513292302	0.0002861728785403332	0.00028870946328162547
K02005	1156.0	899.0	-2.2661830412549877	0.0	0.0
K09471	580.0	648.0	-2.600144658135852	0.0	0.0
K09877	47.0	60.0	-2.658939763366872	7.235365039073538e-37	8.162808766767352e-37
K14587	32.0	86.0	-3.39205749351976	1.6172328575158037e-66	2.252879596784185e-66
K25519	114.0	21.0	-0.7598379998642103	0.004240441908570215	0.0042677116314549105
K24005	221.0	285.0	-2.6990966118082174	8.471651721283705e-171	1.962351148019833e-170
K07222	625.0	567.0	-2.3809023684846067	3.235491236435882e-289	1.1724558691802385e-288
K03760	55.0	55.0	-2.418563190529851	1.7693193431444344e-30	1.9283463047807023e-30
K08145	294.0	310.0	-2.50100646576471	9.183242222746123e-170	2.1212950669516873e-169
K18429	50.0	54.0	-2.493999080642315	4.900544297009503e-31	5.351488408073177e-31
K21332	642.0	674.0	-2.5408443337249245	0.0	0.0
K00530	527.0	661.0	-2.717969187262147	0.0	0.0
K03778	540.0	565.0	-2.523983401274601	1.03789924129629e-309	4.007555435938174e-309
K01039	52.0	79.0	-2.8333116733034416	2.030228330511994e-51	2.5317189938257137e-51
K14250	97.0	64.0	-2.0086525007823868	5.32633533256104e-28	5.733939670134498e-28
K17320	722.0	945.0	-2.7974745649726867	0.0	0.0
K14631	308.0	405.0	-2.73333562753808	6.1518954579739735e-245	1.9005979305079368e-244
K00528	68.0	48.0	-2.0752725900360343	2.7729965410840164e-22	2.9211541181633896e-22
K24163	76.0	77.0	-2.4339776028032363	2.5519475434006253e-42	2.974896018936297e-42
K25675	794.0	995.0	-2.7602731340561335	0.0	0.0
K10554	4216.0	2649.0	-2.297068603501002	0.0	0.0
K07394	106.0	54.0	-1.752398801111942	5.551403862615713e-20	5.802845031095698e-20
K18313	716.0	537.0	-2.1859203414673827	1.0808118715617104e-245	3.3453064603096695e-245
K14393	165.0	158.0	-2.387174426216833	6.356224315843794e-83	9.90724288009515e-83
K14063	492.0	524.0	-2.536792957106577	2.2980547174999593e-289	8.345654840637995e-289
K25884	482.0	192.0	-1.51373226894017	5.0580918987603367e-54	6.448809630598719e-54
K18145	909.0	746.0	-2.3016866024461256	0.0	0.0
K01816	473.0	574.0	-2.673910957626237	0.0	0.0
K18593	112.0	138.0	-2.6354033471136082	1.2555304976098096e-81	1.9400483591576448e-81
K17950	63.0	107.0	-2.9482041256664293	6.350191638726622e-72	9.138436703087048e-72
K21001	168.0	236.0	-2.7782650127033377	1.6507372725688385e-146	3.5283364323622464e-146
K08485	38.0	75.0	-3.0883961793469563	2.181490896510859e-53	2.760208794776752e-53
K03923	83.0	76.0	-2.3338636299167823	9.412984998742837e-40	1.0804544779670897e-39
K16136	968.0	975.0	-2.537308136358425	0.0	0.0
K02624	125.0	177.0	-2.778591160633526	1.860213082584449e-110	3.416188895336604e-110
K03305	126.0	174.0	-2.753298718904804	1.5519844503947467e-107	2.80894041473686e-107
K19096	106.0	174.0	-2.9248733141984387	9.368567311789476e-115	1.7591970415238732e-114
K12953	45.0	72.0	-2.8825967662890237	7.058027224173421e-48	8.564720217751513e-48
K15525	89.0	126.0	-2.7714359312159327	5.3921089085025e-79	8.133638980054373e-79
K03284	40.0	74.0	-3.0249954245592487	1.240348572613493e-51	1.5498167793533862e-51
K03406	679.0	617.0	-2.3885993050959766	1.816919965e-315	7.142178323e-315
K05814	892.0	1072.0	-2.728324032323966	0.0	0.0
K11337	1286.0	1072.0	-2.3584338169480743	0.0	0.0
K08363	146.0	136.0	-2.357245843597136	1.4456655238645274e-70	2.057372248796122e-70
K24408	1182.0	1110.0	-2.4840961393078107	0.0	0.0
K15510	626.0	599.0	-2.438368488880071	1.9773022373e-314	7.7361950033e-314
K18233	276.0	277.0	-2.4477575275336076	4.192254795629041e-148	8.991354182659633e-148
K00152	1592.0	1379.0	-2.4380862150758302	0.0	0.0
K25211	54.0	119.0	-3.2067122142477062	1.0650934013471956e-86	1.701431500461485e-86
K07768	1446.0	1021.0	-2.1835144690104626	0.0	0.0
K15548	351.0	316.0	-2.3436030788861633	9.089747477414034e-160	2.0367541551180975e-159
K02029	45.0	126.0	-3.4430719234390366	7.966542268691961e-98	1.365848807997581e-97
K07310	90.0	118.0	-2.6943089640301148	7.73615308248726e-72	1.1123357633389665e-71
K11103	236.0	218.0	-2.3580824743499256	6.961924966682191e-112	1.2884449457924763e-111
K00451	47.0	71.0	-2.826098645099701	2.8768449890827637e-46	3.450835857563229e-46
K02071	450.0	739.0	-2.998397329905738	0.0	0.0
K11748	95.0	88.0	-2.3465295918450315	4.66813222071341e-46	5.591486764250838e-46
K06338	262.0	334.0	-2.69360736856565	3.186839622284025e-199	8.213943812865877e-199
K00124	64.0	54.0	-2.251290342569508	1.659229568485857e-27	1.7850529922614763e-27
K06360	3.0	297.0	-6.760481047464079	1.252417e-318	4.958186e-318
K18786	49.0	55.0	-2.5319545938938024	3.953730329809813e-32	4.3440722886545733e-32
K01226	92.0	53.0	-1.874306061754366	1.8596658221844363e-21	1.9512269929812816e-21
K00129	1060.0	1075.0	-2.557287086997656	0.0	0.0
K10831	4235.0	2613.0	-2.2720706581104784	0.0	0.0
K06892	48.0	71.0	-2.805468940423624	6.5587682233482855e-46	7.848580946840673e-46
K06599	364.0	400.0	-2.553119871089636	1.4466061773059146e-223	4.0722899021630244e-223
K19623	63.0	55.0	-2.284947567917606	1.7128434514395215e-28	1.8498857029995955e-28
K00278	63.0	89.0	-2.763634099844929	3.529357003520026e-56	4.570731800783111e-56
K06361	7.0	304.0	-6.091409050180988	2.1009e-319	8.3305e-319
K05819	2992.0	1625.0	-1.9929494386983413	0.0	0.0
K23684	173.0	97.0	-1.8484304371054592	3.10883742881848e-37	3.5104978226658286e-37
K22818	891.0	786.0	-2.3794944329709597	0.0	0.0
K02048	30.0	72.0	-3.277405268119412	2.710685151221724e-54	3.462155378046007e-54
K03294	671.0	579.0	-2.3319872379460365	1.4367710928563465e-287	5.183969476242495e-287
K20487	887.0	1025.0	-2.682523536817042	0.0	0.0
K12536	711.0	697.0	-2.4747587885438525	0.0	0.0
K11332	1459.0	1374.0	-2.5223900155485053	0.0	0.0
K02490	2776.0	1808.0	-2.2057230437691473	0.0	0.0
K22041	2185.0	1487.0	-2.206518616931977	0.0	0.0
K04104	36.0	64.0	-2.98334645487995	2.7950932332185883e-44	3.298262703100539e-44
K12242	130.0	251.0	-3.0966605231355935	1.7846236653874616e-174	4.17050644715838e-174
K17203	648.0	791.0	-2.7072517744351696	0.0	0.0
K08299	1149.0	781.0	-2.1155010537991483	0.0	0.0
K00996	57.0	59.0	-2.4529398331144763	4.068510113059341e-33	4.498807384897589e-33
K00658	123.0	155.0	-2.6599109958480542	2.1275945123206102e-92	3.5375143817070436e-92
K01209	55.0	67.0	-2.614208659891127	3.332673481243467e-40	3.832383190371362e-40
K17737	5697.0	2264.0	-1.7532706854951332	0.0	0.0
K03399	80.0	113.0	-2.7672751812933924	6.291924500910505e-71	8.97208368466965e-71
K16017	423.0	376.0	-2.337798770354741	6.711082506621392e-189	1.6564367271148315e-188
K02076	99.0	68.0	-2.048644533831874	2.077515827417965e-30	2.2627662600498406e-30
K15735	1020.0	1063.0	-2.583237875932421	0.0	0.0
K25142	129.0	168.0	-2.6942743452811047	1.9839494887454385e-101	3.481296089571533e-101
K11691	32.0	68.0	-3.158014040672227	1.2520457852033665e-49	1.5428753179868257e-49
K00271	92.0	93.0	-2.433592704048272	9.708903164478044e-51	1.205608406836252e-50
K18997	46.0	78.0	-2.9408153458134145	8.485245282329363e-53	1.0682279631449334e-52
K10679	77.0	59.0	-2.156462117567818	2.299839172940766e-28	2.480636351084936e-28
K10022	694.0	910.0	-2.7946932352955716	0.0	0.0
K04720	398.0	449.0	-2.585361262572725	3.0117008987044264e-254	9.594528053887892e-254
K05882	864.0	709.0	-2.297074504129637	0.0	0.0
K04884	503.0	437.0	-2.321986186028922	4.620661674287965e-217	1.2658793033279064e-216
K15785	527.0	632.0	-2.6692756018554133	0.0	0.0
K04119	75.0	69.0	-2.33785157799544	2.5434225744395945e-36	2.8617075382596022e-36
K03407	57.0	51.0	-2.3088472292329434	7.213085684692582e-27	7.73514627600438e-27
K02346	1113.0	807.0	-2.1839825279563856	0.0	0.0
K10722	54.0	115.0	-3.172309502909665	5.4112399052943596e-83	8.442208550066713e-83
K11605	73.0	79.0	-2.4993166830755285	9.744729880336855e-45	1.154248042590515e-44
K18351	892.0	1025.0	-2.6768529278780755	0.0	0.0
K00150	89.0	43.0	-1.7010953480797195	1.3632443877239018e-15	1.4093988219903592e-15
K11738	273.0	330.0	-2.6399845529227193	2.1749894224053372e-192	5.43530290788719e-192
K18916	589.0	618.0	-2.5333200148464603	0.0	0.0
K00936	57.0	57.0	-2.4187901865418238	1.5672647107703833e-31	1.7148485190164036e-31
K08165	773.0	583.0	-2.19694462917255	5.230203610482465e-268	1.754377741546965e-267
K17476	511.0	443.0	-2.3205394777377064	8.22514287326848e-220	2.2770323664637117e-219
K24543	24.0	92.0	-3.7372112837626226	5.505186352369606e-77	8.166461271524581e-77
K25774	958.0	930.0	-2.4942801694779506	0.0	0.0
K11608	79.0	127.0	-2.8972946744631916	1.7734584628904186e-83	2.775462494423505e-83
K25952	416.0	526.0	-2.7091235664303968	9.3369075034e-314	3.64452320943e-313
K21034	543.0	477.0	-2.337804374295341	1.424954717805626e-238	4.280847766509043e-238
K08318	414.0	537.0	-2.7360674530573688	5e-324	2e-323
K08351	85.0	115.0	-2.7249657103535863	6.080781617011528e-71	8.67347033266697e-71
K03091	941.0	439.0	-1.6965000851667171	5.4576775048471836e-142	1.143600374237435e-141
K22580	334.0	318.0	-2.399837857701717	1.4851198001083087e-165	3.3883735576047427e-165
K20035	265.0	230.0	-2.29719908502414	3.9018332773238256e-114	7.304815346855223e-114
K02279	266.0	67.0	-1.0500151046532007	7.899564145398626e-12	8.103444743989413e-12
